epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
1,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0004945369001834514,0.0009890738003669028,0.05,0.0,57700,0.44228890058024767,4394289664,0.8728,0.06267626574039459,0.0,20410.963483537947,0.0,0.009546470495739154,nan,nan,400,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00047838636441065017,0.0009567727288213003,0.05,0.0,647524,0.4589751833844978,5739237888,0.8715,0.0648535556435585,132859.939453125,24989.365870884485,0.0238716954897557,0.008150664673719023,-0.0013268805923871696,0.03313016891479492,400,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,647524,0.4594852668245125,5739237888,0.8706,0.0688706934928894,100443.38671875,18686.62602887835,0.023475304645087038,0.008311884976657373,-0.0018986954043308895,0.024600954726338387,400,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0004172826515897146,0.0008345653031794292,0.05,0.0,647524,0.46063299374202327,5739237888,0.8722,0.07418812658786773,55328.72377232143,11964.404414585659,0.02402292431465217,0.008436518554974879,0.009390909224748611,0.03426875174045563,400,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.000375,0.00075,0.05,0.0,647524,0.46095913816291045,5739237888,0.8791,0.07423543578386307,47223.07142857143,10779.198695591518,0.019850125004138266,0.007288296690343746,0.004492458460542063,0.02192968875169754,400,0,0,lora-first
6,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,647524,0.4603546452339348,5739237888,0.8765,0.07892596423625946,122654.08537946429,24914.871076311385,0.021520639370594705,0.007871097851810711,-0.0002432812179904431,0.013667036779224873,400,0,0,lora-first
7,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0002761321158169134,0.0005522642316338268,0.05,0.0,647524,0.4604153877024151,5739237888,0.8765,0.07969032464027405,72444.14369419643,13492.549037388393,0.014229561667889357,0.005015376622655562,0.01241696608485654,0.027395380660891533,400,0,0,lora-first
8,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0002238678841830867,0.0004477357683661734,0.05,0.0,647524,0.4607189152856617,5739237888,0.8835,0.07812949005365372,76025.53683035714,14694.303972516742,0.01110674806737474,0.004068125421846551,-0.0006262094442111751,0.021150194108486176,400,0,0,lora-first
9,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0001727457514062632,0.0003454915028125264,0.05,0.0,647524,0.46074761637031575,5739237888,0.8911,0.0780968733549118,24457.910016741072,4769.541669573103,0.007890078771327223,0.002937837620265782,-0.013693402317585424,0.01311778835952282,400,0,0,lora-first
10,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00012500000000000006,0.0002500000000000001,0.05,0.0,647524,0.4607032869782899,5739237888,0.8933,0.07527576985359193,9497.740792410714,1821.3804277692523,0.003586490688446377,0.0013503577543555626,-0.009246440099862715,0.02170480228960514,400,0,0,lora-first
11,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,8.271734841028551e-05,0.00016543469682057103,0.05,0.0,647524,0.4606408950922739,5739237888,0.8956,0.07691180452108383,8209.701136997768,1582.3692997523717,0.002190518858177321,0.0008446432870446838,-0.0026323560159653425,0.01955120824277401,400,0,0,lora-first
12,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,4.774575140626316e-05,9.549150281252631e-05,0.05,0.0,647524,0.4602332243224239,5739237888,0.8961,0.07582503217458725,6410.539271763393,1258.159078870501,0.001335190367951457,0.0005117569775653205,-0.011144959620044878,0.017510758712887764,400,0,0,lora-first
13,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,2.1613635589349755e-05,4.322727117869951e-05,0.05,0.0,647524,0.46027138105133913,5739237888,0.8966,0.07416922680139541,35692.970005580355,6881.198808942522,0.0018360169903774346,0.0006904021200690684,-0.007244245509355096,0.013302882201969624,400,0,0,lora-first
14,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,5.463099816548578e-06,1.0926199633097156e-05,0.05,0.0,647524,0.4608292488185951,5739237888,0.8971,0.07506399999856948,2447.469220842634,498.2738287789481,0.00021893934172112495,8.370287546962832e-05,-0.005179699187768468,0.017588531598448753,400,0,0,lora-first
15,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,647524,0.4604711294783961,5739237888,0.8979,0.07557874438762664,1088.984143938337,197.99871798924036,5.2940800742362626e-05,2.0985077883649084e-05,0.009264710398080448,0.0259690061211586,400,0,0,lora-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0004945369001834514,0.0009890738003669028,0.05,0.0,50788,0.28862368176355385,3779233280,0.8802,0.058566689443588255,0.0,16598.948364257812,0.0,0.009342658217065036,nan,nan,400,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00047838636441065017,0.0009567727288213003,0.05,0.0,247396,0.2946058990400466,4174709248,0.8851,0.062127027487754824,34892.024088541664,15380.800455729166,0.00984993406261007,0.006370525729532043,nan,nan,400,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,247396,0.29553590162330884,4174709248,0.8866,0.06681828696727753,42228.890625,16013.07763671875,0.010215537622570992,0.006438421551138163,nan,nan,400,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0004172826515897146,0.0008345653031794292,0.05,0.0,247396,0.29643507015979503,4174709248,0.8882,0.06967600100040436,19689.4375,7102.154215494792,0.009236810418466726,0.005621816419685881,nan,nan,400,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.000375,0.00075,0.05,0.0,247396,0.29640781239170555,4174709248,0.8904,0.06918814282417297,33457.8740234375,11655.945556640625,0.008457243287314972,0.005162508265736203,nan,nan,400,0,0,lora-first
6,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,247396,0.2970627024960335,4174709248,0.8906,0.0743250529050827,7263.660481770833,2437.5803833007812,0.005000508312756817,0.003434029407799244,nan,nan,400,0,0,lora-first
7,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0002761321158169134,0.0005522642316338268,0.05,0.0,247396,0.2969629904803108,4174709248,0.8932,0.07482357242107392,18128.309244791668,5977.066813151042,0.0044501769201209145,0.0028781064902432263,nan,nan,400,0,0,lora-first
8,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0002238678841830867,0.0004477357683661734,0.05,0.0,247396,0.2970038301804486,4174709248,0.8939,0.07471530505418778,13355.940266927084,5695.964680989583,0.0038440686961015067,0.002538815218334397,nan,nan,400,0,0,lora-first
9,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0001727457514062632,0.0003454915028125264,0.05,0.0,247396,0.29711567654329185,4174709248,0.9008,0.07362137398719788,2876.470174153646,1113.2190348307292,0.0019227433949708939,0.0012428243159471701,nan,nan,400,0,0,lora-first
10,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00012500000000000006,0.0002500000000000001,0.05,0.0,247396,0.29649314612073974,4174709248,0.8987,0.07583819321393967,3633.9444986979165,2023.7246500651042,0.0011260986793786287,0.0007409008006410053,nan,nan,400,0,0,lora-first
11,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,8.271734841028551e-05,0.00016543469682057103,0.05,0.0,247396,0.29630369359574965,4174709248,0.8997,0.07384554333686828,860.1436971028646,316.33055623372394,0.0004709945448363821,0.000287814240437001,nan,nan,400,0,0,lora-first
12,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,4.774575140626316e-05,9.549150281252631e-05,0.05,0.0,247396,0.2965814420939102,4174709248,0.8994,0.07679560546875,877.6170654296875,328.0533752441406,0.0006618385765856752,0.00043006197180754196,nan,nan,400,0,0,lora-first
13,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,2.1613635589349755e-05,4.322727117869951e-05,0.05,0.0,247396,0.29653348276377334,4174709248,0.8997,0.07634178130626679,1046.206766764323,374.28214263916016,0.00014904942266487828,8.529111498016088e-05,nan,nan,400,0,0,lora-first
14,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,5.463099816548578e-06,1.0926199633097156e-05,0.05,0.0,247396,0.2973760778031996,4174709248,0.9001,0.07568067201375961,860.17919921875,316.90736897786456,0.0001733412621736837,9.242094893124886e-05,nan,nan,400,0,0,lora-first
15,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,247396,0.2965831561466617,4174709248,0.9003,0.0750670756816864,578.9647521972656,191.43126678466797,2.9062577596050687e-05,1.678844394821984e-05,nan,nan,400,0,0,lora-first
1,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0004945369001834514,nan,0.05,0.0,628324,0.44873791155607806,5704155136,0.8554,0.06927866866588593,120280.94075520833,0.0,0.025490530766546726,0.0,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.00047838636441065017,nan,0.05,0.0,628324,0.4499947823526914,5704155136,0.8657,0.07108894944190979,129352.607421875,0.0,0.027923467413832743,0.0,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0004522542485937369,nan,0.05,0.0,628324,0.45083340232634483,5704155136,0.8717,0.07196128106117249,139063.83203125,0.0,0.027242147053281467,0.0,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0004172826515897146,nan,0.05,0.0,628324,0.451352521281718,5704155136,0.8667,0.08127705993652344,163541.79817708334,0.0,0.03332253514478604,0.0,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.000375,nan,0.05,0.0,628324,0.45102967874473315,5704155136,0.8689,0.08318748216629028,92948.5,0.0,0.023269304540008307,0.0,nan,nan,0,0,0,lora-first
6,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.00032725424859373687,nan,0.05,0.0,628324,0.4511691219056659,5704155136,0.8743,0.0850743375301361,52399.839192708336,0.0,0.018817776038000982,0.0,nan,nan,0,0,0,lora-first
7,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0002761321158169134,nan,0.05,0.0,628324,0.4502599550330121,5704155136,0.8759,0.08558184938430786,30850.921875,0.0,0.01664719187344114,0.0,nan,nan,0,0,0,lora-first
8,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0002238678841830867,nan,0.05,0.0,628324,0.4510622878208795,5704155136,0.8848,0.08069162707328796,42319.01904296875,0.0,0.010579590608055392,0.0,nan,nan,0,0,0,lora-first
9,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0001727457514062632,nan,0.05,0.0,628324,0.45084980259770935,5704155136,0.8889,0.08059577455520629,6910.2019449869795,0.0,0.0076331127202138305,0.0,nan,nan,0,0,0,lora-first
10,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.00012500000000000006,nan,0.05,0.0,628324,0.45034955712535496,5704155136,0.8914,0.07946907732486724,17205.145182291668,0.0,0.0033197958255186677,0.0,nan,nan,0,0,0,lora-first
11,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,8.271734841028551e-05,nan,0.05,0.0,628324,0.450915004896081,5704155136,0.8945,0.07956035330295563,3510.9058430989585,0.0,0.0006827956725222369,0.0,nan,nan,0,0,0,lora-first
12,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,4.774575140626316e-05,nan,0.05,0.0,628324,0.45024425721229494,5704155136,0.8954,0.07933806910514832,1437.807393391927,0.0,0.001066475505164514,0.0,nan,nan,0,0,0,lora-first
13,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,2.1613635589349755e-05,nan,0.05,0.0,628324,0.4507881814561537,5704155136,0.8952,0.0787018083691597,22039.871500651043,0.0,0.0011162436324714993,0.0,nan,nan,0,0,0,lora-first
14,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,5.463099816548578e-06,nan,0.05,0.0,628324,0.45091716773674617,5704155136,0.8961,0.07826767377853394,1021.6990305582682,0.0,7.254938615612143e-05,0.0,nan,nan,0,0,0,lora-first
15,cifar100,vit_small_patch16_224,lora,n.a.,0,8,16.0,0.0,0.001,0.0,nan,0.05,0.0,628324,0.4504105624030618,5704155136,0.8958,0.078142627120018,1593.3194681803386,0.0,2.0906870001150917e-05,0.0,nan,nan,0,0,0,lora-first
1,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0009890738003669028,0.05,0.0,57700,0.21788483751399437,3237017088,0.8825,0.06363092470169067,0.0,17411.122419084822,0.0,0.008932110753708653,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0009567727288213003,0.05,0.0,57700,0.21831017991770868,3231777280,0.8912,0.05903792219161987,0.0,16415.923121861048,0.0,0.009088224731385708,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0009045084971874737,0.05,0.0,57700,0.2184637166045206,3231777280,0.8914,0.060887927043437956,0.0,13810.037667410714,0.0,0.00772685042050268,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0008345653031794292,0.05,0.0,57700,0.2187649215883611,3231777280,0.8927,0.060903061306476595,0.0,12190.242431640625,0.0,0.008255599532276392,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.00075,0.05,0.0,57700,0.21898848443384974,3231777280,0.894,0.061676890075206756,0.0,13512.775931222099,0.0,0.007376887004024216,nan,nan,0,0,0,lora-first
6,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0006545084971874737,0.05,0.0,57700,0.21959889148507278,3231777280,0.8941,0.062108662962913515,0.0,13195.5126953125,0.0,0.006758612164828394,nan,nan,0,0,0,lora-first
7,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0005522642316338268,0.05,0.0,57700,0.2194850170398917,3231777280,0.8926,0.06658295639753342,0.0,16045.420601981026,0.0,0.006384184550760048,nan,nan,0,0,0,lora-first
8,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0004477357683661734,0.05,0.0,57700,0.21948924271956735,3231777280,0.8941,0.06536457184553146,0.0,7729.05961390904,0.0,0.004208337981253862,nan,nan,0,0,0,lora-first
9,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0003454915028125264,0.05,0.0,57700,0.22043580045480557,3231777280,0.8926,0.06806469197273254,0.0,8100.161054338728,0.0,0.0030843333640534964,nan,nan,0,0,0,lora-first
10,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0002500000000000001,0.05,0.0,57700,0.21943226372799302,3231777280,0.8927,0.06603648009300232,0.0,8806.351484026227,0.0,0.0026321266694659634,nan,nan,0,0,0,lora-first
11,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.00016543469682057103,0.05,0.0,57700,0.22006398881487835,3231777280,0.8931,0.06838413848876954,0.0,2761.185344151088,0.0,0.0018746492569334805,nan,nan,0,0,0,lora-first
12,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,9.549150281252631e-05,0.05,0.0,57700,0.21957178859759474,3231777280,0.8925,0.0683696769118309,0.0,7776.861463274275,0.0,0.0012432057535209293,nan,nan,0,0,0,lora-first
13,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,4.322727117869951e-05,0.05,0.0,57700,0.21987020146206518,3231777280,0.8927,0.06920755249261856,0.0,9879.194859095982,0.0,0.0006879846602844607,nan,nan,0,0,0,lora-first
14,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,1.0926199633097156e-05,0.05,0.0,57700,0.22004003536975597,3231777280,0.8923,0.06769280854463577,0.0,8485.733834402901,0.0,0.0003740359305603696,nan,nan,0,0,0,lora-first
15,cifar100,vit_small_patch16_224,norm,n.a.,0,8,16.0,0.0,0.001,nan,0.0,0.05,0.0,57700,0.21964091413161335,3231777280,0.8937,0.06708221291303634,0.0,4795.382223946707,0.0,6.896516944315019e-05,nan,nan,0,0,0,lora-first
